Id,median_house_value
5578,282349.6848032026
9127,367984.23459056317
5264,253419.3978287942
4496,330562.195297522
11227,436275.0482081222
10304,282042.1316360238
18294,367570.54201355256
6855,161923.43459989328
6230,262966.1329332224
7271,122136.64946341979
9807,238868.92482468774
17872,194441.14567724158
7467,165310.28417903226
4074,137519.28645125372
6466,186209.46940177443
388,110022.86843922937
7642,152304.63209395585
17562,348127.9128617043
13432,208218.7829039873
13265,223469.10821366694
12086,241614.6632832024
7221,243010.14595096043
4935,122951.40865538333
8936,175126.84248872902
6732,254625.4510913548
10729,361605.12149090326
18249,163973.02423120715
10251,202823.49089329393
14889,140744.85326902824
14066,251837.5002815693
5191,239205.9715998219
6291,276953.9459084227
18429,174589.25850544288
20109,229100.244778723
12685,143640.29416883196
16918,174706.62706844183
10822,182254.84617143273
18520,300794.5979087154
8671,194872.7379564232
11207,300501.0035910373
17508,246920.65750309956
12226,308482.3104620593
3187,198678.66030930277
8804,230328.36653084544
15502,283722.73698205885
20574,262220.14033968904
8930,178382.93089870783
2103,217576.88348882776
20058,168620.14668981495
12148,234825.01122958996
19472,162445.53011253854
13757,188535.56240185394
15555,205150.16678116398
14297,313456.1884665303
15150,184860.95625084487
15868,100491.96502083258
17103,282387.43872543966
16687,131231.2072248737
8795,225424.0109109701
1929,118538.71258993467
14630,285075.3165237235
2545,180145.9473404594
10559,200276.36458919884
4027,298357.63552917185
17827,224639.76438849207
16007,143068.15927175333
6022,206289.74579591962
10268,212938.24190760395
19444,184104.88212619102
18113,189441.23076004666
2712,254207.47888980998
9039,288747.46957389225
13612,200199.33126995244
14992,379266.7051287712
16849,343134.55459047016
17734,116153.7024733953
11539,166322.0854953455
17979,157801.99385524003
6846,349041.2320340307
1707,200394.19713074522
20634,234667.64091439382
10115,242194.16283058043
17550,208565.21411345215
1177,194600.18223579237
685,189417.13742350886
7559,396266.2539187159
4436,392450.55072829465
9002,342548.52825524996
14758,297296.8607867166
15274,206127.06831193384
19988,239351.35448935095
7863,164849.65802827588
8534,327373.06811580516
14201,137468.34958430548
17353,132746.67849019772
9253,175976.71675478056
16181,227149.98657280844
4111,355941.14931630396
4845,189043.11896066513
11118,448257.1009668453
7859,112524.9033001662
7732,205638.8270675459
18119,158620.71670657187
10180,149883.7509725917
14656,152295.52477736538
1069,132313.25861348232
2999,140200.56644500967
4198,226056.31624867875
8923,123457.023893784
12948,137460.3361560968
2121,246892.51449540126
8620,114207.98999304557
4984,360053.9161137255
8487,287668.0263688636
13984,239199.21525220206
18527,332256.55031749763
18297,242039.94932694884
17125,230553.24380463097
8841,158102.82973775643
5873,269312.38794302393
3115,270104.9861913281
3334,386143.574689575
13621,308051.2393452149
11560,209234.71456278235
15200,209598.8227151717
2840,175573.64639815237
11014,438380.65959350846
2571,333704.5968546248
6889,192911.44644578005
7310,185044.04029637016
12046,351136.4619663279
17465,161736.1158410294
17036,219521.13937949185
17105,149257.70928014448
120,77883.73446425807
7011,248891.0469885869
11998,260713.91751843606
16042,217261.16177709893
14496,144207.8490781774
15642,240723.17859326274
17365,119370.34950093321
7265,116454.30760894257
5464,162497.14884494912
5662,245192.83693455334
1657,194601.9898824902
2150,141870.24164782223
3894,290908.6920279222
5593,266312.88826523453
1665,288008.1983604421
19011,169647.2026581408
4718,180604.6930846605
11941,207139.1765940427
11934,259794.30828606678
10094,246997.85514409214
18643,202285.34315489564
16766,287001.289856429
13333,138877.36106833696
10855,169088.87012624674
7556,108398.67795305086
9934,102519.37060914814
16378,182288.53033138902
336,182839.7145052826
17966,319594.989336904
18201,258240.56648420898
15980,157483.3452697898
1471,211204.48347213873
2955,175334.26172702125
20111,364699.45795785397
5374,140539.5599938096
18905,270597.4285052012
6467,164569.40956049258
3826,134658.78302263597
13314,182089.18891298337
2424,166764.54552332504
17778,266340.63805921015
6180,187345.06418577474
2735,303661.84145712864
4119,132289.8877309369
16603,174429.33931051346
5489,323116.2160896179
18275,230097.81315018024
18116,200786.03869077595
20567,177492.4883415497
5365,359857.3922716136
18810,196476.6977318177
7481,390597.0493985065
870,219170.42860286008
15303,168016.06493876016
9642,199616.21856149082
5829,457686.1424705328
19027,274166.94969496696
15732,346725.62693599914
16886,211284.3183737487
5809,99171.74328787066
19660,308996.21778520953
17583,319626.9467664907
3470,176843.46576736675
13106,321092.01221860707
14121,177415.47779117106
17313,169227.55660093226
17512,180905.04130110823
4341,224599.52634685644
16375,223171.82440169508
10691,204326.1189526517
1413,273578.9155853591
6404,250869.7189040789
20372,176987.69332636602
3382,193939.2466697429
6051,169589.46656966826
15045,176490.3665574947
13879,344617.1417055688
13578,125375.58602014575
1032,315745.9304607944
5210,316571.84825216344
42,224000.6886964743
4456,164711.21938628334
10326,244273.71153353402
7761,185750.87772668948
7703,177559.89187629445
10735,153353.9001434528
6572,227641.78279435937
11590,298268.82113324874
2726,147756.31668875925
16928,145383.29712783688
12324,302167.41766762617
12662,299655.59615921375
7884,169798.3513312139
19521,239070.51982467037
7442,319177.74583951756
3344,240843.59842171957
17229,164739.3528535749
11532,157996.76340934794
7503,153631.53797409803
18424,390357.76713911974
2790,223802.47931024525
17058,141978.7634244115
16930,193540.52938976974
20424,129870.1630001797
8203,175708.10982985722
9256,186086.7632505593
17881,118698.21021993343
20059,175011.30098899803
1946,160824.42467730827
14875,145735.51763778742
16475,237830.0918326305
12032,281410.04043785424
14853,162945.76012570006
8244,156801.0185704514
18261,133509.20976873962
7978,277547.1689828035
15026,221199.18063926615
15633,274153.3858700877
4727,280257.70526502846
20575,303593.64564534894
4591,323347.4036395479
17818,138927.43568231846
17473,245489.78251355668
7565,198379.79004709504
10265,338843.2199272263
13073,250255.29261780484
777,305944.884382976
8586,112302.16752884924
9426,300830.27419020573
1019,239057.35258765865
6671,285553.1427882224
8455,457103.17864535365
6832,248074.58204557924
9620,182600.64781378862
7279,211340.44810416846
11969,190040.7882757546
17448,415364.22676235496
16799,132894.23364255662
5964,180027.55156076964
8645,289339.00716918625
15006,243699.79186913412
10260,183492.9373360341
14089,216805.64650124594
14457,206896.7497806033
3728,188248.5261684378
9967,393010.69601603725
7611,119566.74745712228
15652,293428.11815751734
7212,155840.64915669337
8600,175025.01277341536
7668,199022.90373120186
14933,184826.26847888375
17257,401204.0877026475
20398,139212.03022885683
15929,156705.55714062537
6206,361827.0635877961
17980,190790.58814876608
5384,385739.0318568974
7349,232023.1602174227
6124,144357.8854788497
12693,346055.67662603187
8959,186575.2076175815
5585,298145.2693688224
11381,149420.0552181418
4073,249024.30072055664
4465,181640.66234821183
12571,257752.7404645076
17845,253526.49141552072
484,140455.40159246614
4975,241031.46932041875
1185,248952.45745565498
6957,299725.7280940489
4150,199418.60351466908
3116,187364.51699198777
9172,206982.44712287397
16308,193836.06541889117
18259,156916.3087344828
12518,252637.59734681997
12838,134381.25748965036
19588,254823.71500523944
19345,339493.05129170767
3938,256787.50189441105
15106,148699.0847281722
13316,256718.4139565063
9370,130399.276127274
11094,187541.62014849158
19781,190836.37756519223
12464,260711.15624985704
8854,260803.9383861424
19381,182902.17221649757
10557,134692.7046015021
10218,177817.97496913178
4283,400862.7938725738
11190,127143.2110786625
15635,163801.46854535013
8563,331286.595682389
1211,191005.42885151264
9515,255665.54710022025
12787,293510.730326635
15037,269972.67288759834
16195,193507.2276592099
11703,362148.9933030101
5176,352517.7363436208
9321,181685.28823554987
4490,357832.32723044103
13267,385455.25643460714
13990,345039.79020665307
20284,150984.6763490062
20200,231409.07710037258
13117,316140.4700631476
12179,258049.47556134895
16463,282246.72783581686
16985,210976.89773486726
20465,159488.35281562654
18363,331212.356185101
17432,315253.4259224246
10397,221110.78492672558
17689,201027.84526310157
7324,235640.9227365483
13654,359580.1507099692
11042,219060.26473832893
16362,129367.66574073187
12218,129066.5164602895
8378,299221.61571040633
18648,209782.87184407713
20568,125408.72472273305
1092,186378.4937566612
2951,305333.79255295073
8296,321783.0536264957
13577,344070.29079243244
9304,435815.01894864964
11990,344147.5847913518
18735,267536.68260591995
9772,411479.74649595225
18244,316087.41052855767
3323,265813.87528235454
3333,208879.48630119592
6617,248343.86553735143
10948,423543.9089115373
2422,304372.18036124366
4085,241254.23080433725
19862,239940.69426784577
17208,213064.02630365358
19808,164812.77333111264
6462,278020.7509525211
12317,97891.55156596973
11773,337516.486129736
17623,227476.46464936883
12244,438111.4810005677
9640,115509.45460288905
16882,147429.62616164266
8119,276518.9134991646
5309,295054.67218004895
19616,201452.8583153143
11060,183434.1459157866
18061,284962.308489063
19919,129843.81970378847
19082,194051.25078013382
8994,302065.9737510422
19113,179332.61366622933
1498,233190.31751497168
4526,280929.1743342521
20395,277751.3284456561
6380,318254.8307681058
20386,218817.8538620701
13148,189973.7877454841
19773,107120.49471218493
14184,313506.2815749516
14714,315631.34651071107
17252,187449.0965510645
17485,200678.6224367607
7084,222202.30366274455
5709,191958.80898969405
9391,396508.8375801728
18270,185282.82956302757
16386,153536.52853237014
2504,158899.24945592028
1881,162584.16570172974
12906,250704.6989207562
3782,314929.8699920957
18780,242358.40185540327
8461,229747.1799005992
18746,171744.6318536902
13523,379128.85858523106
15160,168746.32782356362
10858,345595.07306798233
10668,226874.7305291937
17281,224878.3465296216
20295,345014.6586301314
18904,242885.44192671604
11701,154000.66709731254
16416,184142.41086391496
5465,223060.74284008107
14541,212541.62267978885
16600,188071.49580021994
3346,246811.06422512094
9076,308848.79153394897
9366,159887.96548389425
20596,225544.90870638937
10505,193893.02769837613
4493,391427.9842554275
11172,186026.95872366914
13502,286304.4422175957
12500,161422.0470486037
18874,164439.69553645558
3182,192208.34645450933
1617,443620.98304482875
6578,362366.58453383227
17755,269151.82257591916
14581,324680.8886568831
716,150166.41991021732
1142,237141.84409839503
19065,216971.36968557196
11446,288790.9041771838
4888,166168.27702512633
11746,137328.03402663997
5541,131611.9082117234
18916,169919.2015549391
15342,216690.83760472282
19334,158034.6679003336
15727,160487.6103744053
16114,390680.77828962065
14648,233749.5394394344
2192,295272.15704170696
9885,241778.7837777809
7860,224480.83068372536
5521,176822.81960805034
506,217821.0450066039
12884,242179.67426474922
9952,200706.7668122307
16269,274191.2363885187
11333,247105.23780099847
5638,308361.6887812827
7892,455730.6061622218
16088,218741.14563827796
11893,415768.9849152767
17150,251674.45831494284
15994,193279.09520689189
11290,226214.44456556765
254,181416.11965522356
1861,145230.79962944155
20635,335831.22228976653
17487,184397.70677326532
7223,220221.40725438812
13031,208079.6838292064
7905,225550.7153331891
19830,250659.26614689387
14354,169508.38004757906
13456,195495.41821311275
370,194662.13470080934
16385,186144.9330979059
2923,428901.17918431497
5591,267833.0894823561
20486,244557.90477763143
20211,209781.12219615566
8036,297090.1414513528
12130,203062.9389067333
5804,266066.4515502208
5452,315722.3529984936
10718,231406.54256996533
1676,179905.9669473383
6820,268302.00410693785
20613,334978.521396697
706,191085.76934613663
3559,152821.986438772
6483,131643.67154601935
8007,306095.5533993897
5010,286541.6995442991
10287,215323.52591063894
17543,230927.33168124885
2101,188025.04296633266
12013,338942.08006868267
9624,360209.63573342783
3119,127981.78802110312
11365,119003.19604576092
1464,294169.32156293956
2535,130882.72494849643
12247,196914.05995780768
2171,262430.94260059745
4506,323728.5791846872
3581,177123.8824635698
15605,129355.32916975532
645,258142.1997768035
15251,279386.1070795361
10123,295394.82878488733
13158,110152.1078995522
9376,253146.16062112665
13845,328009.42073815
481,179790.92751756706
17500,299563.7275384151
5688,306097.248695993
8934,417955.7845984985
16511,199591.51743369226
11789,155951.67568690045
11947,445602.3234325382
9035,134111.36916439174
16868,335594.60330507887
19904,141853.37928085768
13071,134748.113798161
6676,204020.57957164326
10223,254764.16035890984
15626,291127.8536329325
8072,269615.4564073445
19706,194449.62362047893
11508,155422.57934546386
18482,239137.93006602576
911,165393.5292038293
5058,187838.10353564072
2649,178395.64266996295
1591,189267.5959537054
11710,385929.6367875297
1462,111082.61862925946
7872,195289.54784076472
176,168037.8280911374
2340,184316.73678981798
12233,196757.77807518636
9343,258654.28264463868
17230,104804.44735889192
11892,138108.13283697757
13063,209357.9355966309
5023,106835.09986757489
15739,156939.3226573389
12550,178716.41905751408
10590,162367.24322386997
16773,151506.586500633
1961,293136.4985326624
8945,246358.09710582122
5166,125253.64879639102
15107,128527.01683337879
15820,132398.09797069462
6534,303319.4827375782
12448,317148.7666738526
853,302423.7126041592
15335,155760.71287820977
8601,126321.72976829826
13698,245530.94118815378
17334,131858.09465248042
8964,266243.4039466424
2075,289506.5091735258
14405,184978.11536031304
14072,207272.16076705177
2589,176305.25805527493
19753,172701.73825765704
20154,258458.64392907923
20609,169444.05791119733
9415,282146.57993882336
20159,193283.25685250547
59,302079.4299832634
16091,258346.60083318
14151,328401.47683864355
2262,185368.90924216472
1527,202260.95111492753
11646,268710.78615207213
15677,157015.19458375522
6106,287531.3859478302
3141,160371.13468019574
1826,188129.93821254338
20527,176668.5597527675
4348,256549.02865614535
12899,376830.4747084814
13957,340854.05987186026
10570,186883.61302070547
15680,174673.03162631625
4648,207569.10799845637
8807,266864.04722832574
15645,347207.28668327775
1034,133619.3586723081
6030,354313.67523562495
15169,180933.30073631217
11611,201649.80474517637
2114,105726.62723868112
5919,213510.49071542014
6920,174655.44909269174
5990,207719.83909536977
12582,251823.2470724786
5988,112191.79948213797
15801,143530.86614853895
20489,120182.08540166263
18375,139932.34069016238
8301,249839.17527454311
7787,311849.727244999
9414,132148.89026648816
18710,171903.39691754454
5719,217555.8651867242
5482,195061.80125934072
1394,347238.5951007004
9533,318182.506641192
20004,196873.74543697917
17823,200776.2344914534
10500,203050.00429506457
77,264498.96811741334
7930,265154.37064609834
15892,207695.16978218753
5048,149487.77522970492
11488,323202.0850878059
9926,322278.9384896758
3426,143854.23763540896
18532,206653.6583362845
2492,262352.98889215494
8790,196411.0928578529
893,162087.76014421444
6384,235562.7386344645
3434,297407.46460941306
8630,216911.72862940968
16184,165974.27332822382
13076,417800.78307681595
20373,188443.10618093004
3725,144384.0362961507
5463,124962.9735028974
19831,134077.42452239658
11338,205775.3980327434
19308,214657.27523251052
6385,224432.08783744113
9176,352881.8774009065
16499,164297.38012203018
14796,222356.69089713393
7399,224005.3663687732
17210,220023.20547075156
425,256624.00289217214
13154,186489.16396076488
15042,191437.38893962326
7258,155342.69417571728
17914,250540.17374079785
3288,217429.85273032202
20448,304152.89846643526
14351,323244.68005148135
3957,166967.06290286532
17840,174772.86387071913
5527,148567.94122581193
12251,272363.78174577054
463,123783.6965337378
4328,245631.58412994348
3081,371196.727613404
13576,408239.07843119843
17076,170939.39418263224
16188,255958.8512695668
16457,129386.5940828048
415,139327.45292809102
15939,179636.7729383519
4672,191801.99937629525
1351,177954.24181720853
11402,161055.56988884337
15235,285424.3593605924
19931,143108.6679832043
4123,204138.0712863073
16149,262215.7357370219
16846,109206.69749907071
11451,153147.55784916395
7607,169643.98050064687
17900,161790.52513476287
10572,177167.3256732271
10596,142542.39790941993
3320,380911.5784381484
6555,191032.08329236408
15269,161465.39528260383
10157,396880.5578728781
17945,376198.0669279249
4594,249566.88869282173
11445,134938.42146684683
14163,137907.79906620746
5068,184563.9393841178
10343,388882.1703762598
14880,180003.7678107956
15278,184393.51565856533
12154,94105.8234255131
725,153813.14964581167
19858,312493.60121660866
15951,349161.1348964819
1411,172855.68812368633
8153,131932.08928762103
6745,341254.6603814049
14969,259525.59057178267
3387,271361.54772045504
16862,146600.24661507082
7966,199011.22149531532
7036,170836.58438687082
3755,124190.99982152497
18622,209850.49794551323
7064,284467.8158384358
6871,187816.6288962006
15017,247172.19795237947
20362,155391.21448221535
11231,358363.65980624733
13207,174302.5976666951
5026,243510.89828293124
5032,224406.41685779011
19168,379759.2800488397
17087,267394.88561303035
13012,350709.54902885674
12374,104760.99030039896
16818,334512.23718459695
20493,181268.10364407237
7427,215145.77475686712
10797,273762.0661426459
16414,175446.4046330167
15506,147706.9983448847
16643,125726.3009059921
2398,111158.61731397595
11827,91548.52206149086
17052,185938.71738531577
8084,164054.87179377477
20145,163734.32656425325
20392,314917.4834008441
4418,444026.8806092565
319,163294.0714197284
15866,248904.64883020025
16264,227430.25780479846
12917,367022.6660495015
14338,336831.4470386702
14891,131977.48105181148
1303,308173.78553565784
11149,323670.42758865346
10023,192440.85553821115
2721,410385.6050862785
5371,374295.29882566107
1001,113250.29268633628
2109,153659.04692798087
11326,194873.20579862967
582,177197.43904598118
4109,254566.928106883
18880,323829.10758615605
9999,187758.9053191664
20411,339495.01321454777
19536,197662.2232529474
17314,199319.02030592432
9632,131151.78550077384
12323,334202.7793061619
10061,278245.1970770812
7171,178940.74424645933
4,159828.92582354601
2949,307809.6111605269
3245,163354.32789383357
12630,110299.6675550913
2641,308535.79296442756
7480,423445.76522322465
18835,244750.79859809906
4202,166308.8745013031
6706,281650.514243126
11790,185027.14587837525
13378,205535.6398052962
12726,224789.56589587624
2527,316731.1196017481
6153,142144.36308938975
6473,116207.71259384691
9374,132790.2336951801
17126,181173.65112610848
12243,238074.7544180838
4611,195986.82522186704
6691,186076.58188797996
19081,160271.1470324213
8215,184869.52090601044
11246,367402.68623731326
16490,158730.37854422693
16427,164700.14860128667
5229,225849.2193062406
15436,144558.50462641503
18946,114445.69899241999
16327,345003.137200258
16607,182530.35259960822
17119,227135.31501795183
8118,204274.00528515267
3637,149264.00788777374
18296,240991.06312061846
7807,180042.21918529438
17267,151488.3680229671
9158,229878.5427364178
18030,408668.52475848806
16175,276792.18910955614
7744,337070.34005745745
14957,190470.93813237333
17196,189167.3045491098
20534,200402.6669176972
17401,289196.451236204
15474,184327.13590459747
19638,434658.64131737134
1954,248632.63652534332
2420,171076.1776480805
3437,242001.80325678753
9490,177883.79232931943
12991,217045.74523475175
3192,314943.49349382805
3204,155795.22736341614
6413,285331.64079794264
4066,330545.1959104751
16923,359409.2534931934
6089,106581.46495810882
7882,129410.79211731757
13673,174901.9041396679
470,224112.22773773994
17855,398607.3734352663
1204,155570.39751757513
4806,420231.33114741114
10261,227461.88123410605
2195,230201.5602139344
19335,140122.0289489717
24,182792.1382931771
5486,223784.73635564905
20269,131512.9402423749
10507,117294.33457106056
12794,220703.96910621025
11681,80091.26023939905
11885,198275.9169249216
18389,163773.8358975633
7270,332596.9092116035
4552,146588.52824143035
16312,124451.60917903174
14905,237212.90492859186
15553,173880.89191554615
19206,165368.94477223192
12780,266864.04722832574
20550,212137.6450561495
19398,128882.4458169366
18834,111196.50489314034
3707,203498.57101248315
15601,296032.4208830534
13877,179508.45048229993
19426,180939.34073082946
15710,259218.57496916255
11408,178998.97528379725
4163,206316.4768902183
15511,172754.5651162507
9813,202518.25914522473
6775,292166.12557296676
18682,120598.05720327355
17477,135165.81764345168
13564,144630.83369892015
162,143557.97288449827
14520,133293.94244171339
19891,100363.9397452638
16510,158501.0023455069
3660,165260.8261397032
15756,170112.9079144684
16817,165878.07523858873
5338,182925.3033539002
16374,248137.61865625778
18896,210621.7671718621
3638,244072.86575265622
12724,287506.29642886674
14671,122090.07743106592
12109,336854.8251261438
7835,139276.73595716228
20394,153240.58681185724
6439,286137.82553904265
18398,319174.5313337637
3734,240725.21892142628
2764,146482.86430675563
3769,256300.80715720105
17691,412450.85178003705
19957,253636.4300807463
16984,321442.05479943915
19877,195283.44930193675
9538,106156.3839283798
18407,203606.29881003074
2869,154671.02847500492
7806,229831.06976213094
13786,240564.94327051495
5999,152452.71156378672
3208,101651.43051805094
5620,200912.54106012802
9334,186236.60878333278
4126,233093.88811204216
20280,458930.8922142032
7029,184305.17698938827
17316,343571.49272111675
5695,327761.77832443814
4955,269692.2055803567
17146,152333.67276375747
1334,168663.9267476287
4359,210872.38250383502
17746,211721.3773727561
1253,166235.14547343802
14491,242748.78651477073
4320,295024.61535041267
18706,175802.56398847658
14900,209156.9916565241
2146,107480.57144911158
7998,187088.6534125142
13902,261557.49829931193
2820,193268.5899599761
5691,167328.99089678674
4019,166477.88617401378
8102,78790.41603554053
11668,157931.61827658792
10878,178812.1305792516
259,217935.24357481187
20229,193907.51878960914
9086,151099.40135890344
10450,280912.58444689115
17743,232143.76729028774
1200,137483.51634748557
16992,343225.7675140677
3518,207491.75694832706
7466,375711.34505945223
12123,271836.19100333826
18344,190855.66677294913
1226,151478.33672901252
15102,259579.48860542127
18002,442821.4268382858
2956,341866.69062019465
10834,133875.52871288423
12149,194269.5764071821
11825,283744.912978683
4287,263018.0470784427
16772,343132.67685094307
5224,178462.80668311656
18092,283054.7661125397
9881,145448.41401664217
11021,190278.53156263885
15637,202612.28958853337
2339,101110.33375774593
8230,288323.98745321285
2848,175961.00947568688
482,161098.78157619562
11455,234726.48518519878
8363,174451.91575249497
17163,152990.57134743684
3175,231972.21872468988
9623,98772.14240736944
13807,366114.2457067009
16402,239764.41482837533
20559,227313.71900812592
16405,265989.2213507723
19537,198481.8277538542
16523,184455.3259369132
4215,153227.17115409923
3762,177820.67064956255
8256,157018.85018006197
948,298774.0899961666
6781,300264.79224023817
9828,252556.84214049138
1410,254376.3474403393
14430,356210.23203758145
11674,151643.9249460862
10764,426888.2174744599
8499,134044.29189137605
16807,384100.8986582329
9215,437787.73664930405
7589,236986.77471792532
18,308552.32219825574
625,154383.31655617716
2745,194130.71141008253
11846,213445.86090489113
10084,172851.6044383743
7511,446712.2291494422
782,150844.87837687208
13363,150822.17982894435
7186,129677.68388564163
9303,280420.16125338443
10248,308065.5395090607
10468,200389.50699650246
3061,158920.39551246568
16960,370490.79362403176
6792,309116.1785340627
2575,127352.03517583366
8108,220133.2306277293
8665,145298.5447952171
5216,185885.4236691141
8544,158323.3128975962
17194,145462.5835649578
12219,150849.29473635837
9898,211427.3186168846
12022,164832.67305529196
10375,226252.04455131965
18450,445552.7886727424
10716,137104.55066866305
13067,166844.99454171705
4542,160910.21795821932
2111,161959.4337237307
17547,304847.5086574302
865,169075.8987204194
14786,452508.224845062
4460,195079.12476208998
4037,280641.96497976873
16785,365063.1413854745
19701,328259.9417510532
3984,192747.90041368455
13734,179705.38584816782
6993,186744.05365964165
9955,178173.85401113823
11928,218478.0916989198
4010,378620.32031369436
15996,174698.6147915085
20248,204325.00975384848
12369,210632.28510838252
14616,189426.02177105396
17992,237020.3768488206
3498,177458.66886963058
5781,135770.34286442088
2985,275246.8670214717
5373,171371.5100662547
2313,297453.157106882
831,308648.9474258725
10554,232654.42803459972
18991,158953.86592568492
19366,264578.865261796
15730,239780.82870234983
17766,347752.2691916152
7789,225881.66693235692
13966,120518.60580171904
364,143815.7441108882
12762,339362.94305190915
5139,128477.34971650463
14355,225035.89363441407
17560,171743.87560672162
14388,83028.20480170236
18485,142812.14103964565
4228,160625.46699593563
20578,165878.07523858873
3147,215869.8056795721
14672,294194.3871523806
17138,418714.9209645179
3363,203299.63982409143
4474,194419.8355084661
18014,162022.5354891459
19787,232762.50791823788
6537,166796.04801965127
9889,122762.18164291033
10534,147645.06591619787
6686,168166.27560953997
6881,276917.7370693604
17294,281924.2209346905
5511,238134.0308940034
18782,211777.30813565926
11819,234905.22785429965
12463,142453.1040221754
8390,161840.69482568966
18929,183128.3135220109
3871,273993.8752590249
525,232249.6742406203
10751,158316.24498369737
3067,169202.4890156303
10334,367607.3226823748
15685,165809.5436765104
10020,243035.13654476884
887,240152.02273209835
5283,248693.0097575802
8277,193881.92592340967
11957,214484.16775435492
17426,327269.7421442217
17264,174725.57590643028
14420,179095.10282886575
16470,256519.57323152258
13470,191733.2473142398
455,210481.8218102737
7710,442083.3955542906
20007,135509.9271608811
15243,130702.54177111368
16535,164905.4106357177
2049,202649.31093933154
3005,91174.36599536154
13116,236208.45461325618
7436,153231.13079819182
7808,196743.28542165217
4282,172850.41905426004
1705,320979.8772008765
8697,195643.0813468865
15522,198022.3533398334
2435,113168.93860629026
10848,140867.4665897121
19666,229697.11538271254
12425,114106.67297481095
8781,193105.9284124554
17589,329783.3009117884
8766,212016.59951649583
11453,157426.0144136881
9449,293696.75914058764
18081,108629.13178235796
1568,361318.4145232279
10271,360059.9258420125
5060,153518.1708375372
379,436000.5930514939
17929,206211.74513073667
12570,228554.6943215427
7021,195924.71689386351
3258,173223.04472590252
4770,75384.4026172918
6512,187533.4961430421
3055,163813.34076167908
868,164228.43891316158
3756,177411.47408313854
19092,282767.33491241006
1347,191178.03527713614
71,111151.51238820633
4144,197083.51606879817
12845,178073.5112837039
7456,122018.3728417518
16066,265912.6729767339
1724,341042.29455525946
9592,336409.2694105124
1870,427914.2036938096
17069,319603.7856099835
19670,292298.27915671567
8839,204125.58439939047
18889,319520.7053662825
17932,221687.54772902853
3963,207782.56319270356
5116,245256.93860516473
9487,250690.495691211
13496,218129.5461284896
4900,163751.33193709102
6176,374543.28414400213
17732,189385.45650004022
12676,351454.5768285733
2122,271185.660547444
11141,137283.70541657493
4089,266940.160613094
7590,322638.4111214027
3601,325033.2487397677
20388,208230.1546265439
1767,279882.9245676702
723,200090.89589018235
17978,181117.00317679017
15313,229013.54722713196
10233,256272.4534059951
17291,236349.98111103207
19367,136240.21208186317
1832,169050.30758992565
10012,196214.72661056553
21,204996.27655590483
4431,224446.014847285
10424,121171.21429774896
10047,206238.530000018
5902,284882.909063057
2370,329896.0757748943
10786,353238.2955546968
16565,348240.9877193476
15500,193227.59867243803
17565,133296.51918858726
9294,196230.14709372426
9358,230033.96313491484
832,124157.78288636316
20249,157992.7044582791
9278,124192.9603689825
16545,173449.4870847641
5320,167175.07080130806
18099,244452.1503134958
2498,139708.1181435485
20604,171218.40314822472
12140,313597.46508845745
20530,112823.60391355841
10583,247167.89002911796
7164,231586.76374521366
11170,291494.99626727693
18642,161975.12572952625
16185,217281.39218614067
20095,192954.16894907423
19109,157236.76663577263
11022,305784.79853498377
11766,115915.89248920814
9589,179430.73702195162
660,267446.68015743315
6056,235924.35095519276
9058,270326.4375141883
16724,214545.75086707014
9971,266230.02505274594
2616,398314.51045659353
12437,261266.82048979885
7365,336458.38266990264
13832,251104.60386942315
19465,191006.3856595298
496,160537.58652085616
11569,461976.39321158914
9462,138926.8589744294
14428,446902.1520891515
14537,345237.84904612385
2048,149129.26436331178
9776,218637.84647077383
5152,138567.68456204762
650,115879.47317087188
18412,252451.58101571794
12818,160052.24386637477
15790,192599.11888816397
4511,343947.71334040095
11009,198747.98632894113
14644,120097.59681127689
19997,114802.5396967025
17918,258286.5732730963
7678,432448.1175814249
3863,144009.14846694024
9977,295514.0229019634
9506,235106.9995141474
2753,258214.61292330158
15684,217980.0488926607
8604,221912.29828420558
1214,236372.82298242275
11360,141925.39626703906
2294,188109.6261145502
3611,258351.27994780705
17741,183794.22851772743
2208,319042.58837381745
4698,166014.72730533723
20164,98437.49614605193
18827,275848.0846879703
18321,165709.4988505989
8171,166097.36529393305
6967,235950.54019230825
20414,225492.1222134371
14241,264813.1960869293
7706,166696.78481978065
7928,243976.54365775926
4423,438935.5511315363
1820,150223.0626182724
9361,234276.02737420695
13882,241509.9929200165
877,245580.1246822669
9605,153052.51093233703
20490,222421.0654401626
13275,293655.4215262775
12983,165154.77758678762
20177,230237.6317787468
13450,155002.0807002327
14183,124877.48891048547
2318,118208.82492995888
652,184880.33707967767
16437,253996.91112816343
14479,187638.79452675328
3944,236030.15701558065
358,180614.6858814768
19755,184756.99984764663
14568,167107.16607253184
4671,252519.03146756502
7415,85834.42240284021
19018,245898.85879599262
15872,230657.1430749735
10083,314949.5667614195
1035,151025.77772196752
5944,318004.4106096644
12231,215762.63297624252
4813,233987.1239414577
10374,248416.93996004286
13355,355404.86644833477
10024,132432.85481718997
984,194023.07812957253
3775,179630.29085387185
16715,224943.12120977524
16166,245231.16677638746
10336,406433.15621792845
763,307852.0636374695
7041,189389.2709678029
16002,337820.0707755836
12213,149689.0117890677
16340,197008.67439670992
16922,350167.1556167226
10867,269810.0955383698
13910,455855.77430892375
17207,215371.22442282815
